ciiu_3d,id,year,routput,totlab,renerg,realmats,rcapstock,rinvest
311,10602,1987,32009.586,23.361479,1539.014,20504.65,4091.7512,1.8189723
311,10602,1988,31981.926,22.364218,1470.781,19988.059,3667.7612,0
311,10602,1989,31300.451,23.361479,1094.2333,17123.572,3225.2852,0
311,10602,1990,31175.68,23.361479,1357.3948,16476.828,2929.1255,1.6916503
311,10602,1991,31204.527,27.775011,1100.4558,15166.289,3365.1208,13.292659
311,10602,1992,32673.977,39.413597,942.6629,15569.898,3442.7209,0
311,10602,1993,35326.418,38.11396,1337.6206,18215.783,3760.1426,14.825922
311,10602,1994,37659.453,40.214603,1514.8972,18905.619,3773.8298,0
311,10602,1995,34318.273,32.756229,1186.4596,17544.32,4077.4971,16.564444
311,10602,1996,31031.975,57.672485,1036.9548,16412.75,4190.0928,2.28069
311,10629,1979,38711.219,21.638487,2012.7369,16990.721,9986.7656,0
311,10629,1980,32142.754,23.851316,825.88733,19438.82,9906.71,18.709234
311,10629,1981,28894.543,25.851316,2016.9417,15705.524,9629.0645,0
311,10629,1982,29151.906,31.276974,799.37958,17175.145,8668.6836,1.6269722
311,10629,1983,31736.172,27.064146,3537.4546,22631.395,8214.8936,7.6625533
311,10629,1984,28752.791,29.064146,2505.9211,17099.717,7812.5415,4.2422123
311,10629,1985,27997.91,28.064146,3333.5181,20089.52,7115.9902,0
311,10629,1986,30868.879,30.276974,4866.1465,25491.885,6352.8174,.57233989
311,10629,1987,26160.662,32.188545,3122.4331,18279.59,6322.7246,12.164869
311,10728,1981,99916.734,17.304562,851.57959,50492.184,21550.838,0
311,10755,1979,66552.68,47.017921,1586.8124,38446.34,4636.394,11.711901
311,10755,1980,55177.27,47.017921,1682.4607,33160.625,4969.7422,5.4687605
311,10755,1981,46278.426,47.017921,1039.3392,28110.148,5979.2212,24.261923
311,10755,1982,29169.463,47.017921,1702.2672,17819.389,6386.312,0
311,10755,1983,39048.844,50.213146,691.13702,19047.189,5727.0903,.4017171
311,10755,1984,34259.098,31.191284,197.46773,25911.363,5575.9604,8.4844246
311,10755,1985,27607,25.373062,690.54333,19797.002,5365.9072,0
311,10755,1986,39553.375,27.91037,1353.4369,30710.969,4838.9497,.55568129
311,10755,1987,39792.07,30.682268,1536.326,32522.609,4365.1138,0
311,10755,1988,35858.172,27.698708,989.03271,28834.182,3917.9189,0
311,10755,1989,39461.711,33.276974,1608.573,30810.932,5446.6641,36.739891
311,10755,1990,25938.953,16.718241,953.38605,17028.127,6304.3667,1.136183
311,10755,1991,45723.773,23.21283,165.55983,35136.051,5963.8579,8.4252367
311,10755,1992,15178.317,4.7505894,388.29578,10500.096,5583.4756,0
311,10755,1993,59696.023,25.96283,757.34338,39717.262,4902.7939,0
311,10755,1994,67896.609,28.96283,694.31104,49241.539,6760.1147,46.14043
311,10755,1995,64866.637,41.580181,225.70808,41281.344,8887.5205,25.162649
311,10755,1996,67753.711,28.46283,185.12599,42176.133,10577.236,41.365063
311,10764,1979,22853.109,20.638487,205.43388,13292.813,1663.5475,4.2281227
311,10764,1980,14147.855,15.832265,648.18219,9196.8877,1682.7084,0
311,10764,1981,13272.545,29.064146,825.02173,11473.204,1514.4375,0
311,10764,1982,10988.827,29.064146,1076.2385,7695.6436,1362.9938,0
311,10764,1983,14843.499,19.755985,375.92795,10259.117,1461.8704,4.4283729
311,10764,1984,22550.74,20.762272,870.82971,18406.529,1774.4606,5.9118519
311,10764,1985,17951,24.926807,373.88507,14002.438,1754.6992,0
311,10764,1986,17418.801,17.638487,118.92729,14221.714,1503.1216,0
311,10791,1979,21840.58,26.91585,482.11536,12744.079,3091.0537,13.40315
311,10791,1980,24348.787,28.064146,484.42657,14402.889,3924.4417,12.255068
311,10791,1981,28240.236,30.276974,391.7616,14493.356,4085.0156,3.2246928
311,10791,1982,19488.428,31.489803,713.04877,12747.337,3915.0115,4.5604525
311,10791,1983,15756.499,31.403532,361.25632,11694.112,4112.4316,9.4759808
311,10791,1984,18070.33,26.064146,145.86493,11356.319,3970.8823,.11604837
311,10791,1985,15626.037,27.276974,312.1008,11065.605,3462.4639,0
311,10791,1986,12460.653,29.489803,709.89862,8669.5078,3023.0801,0
311,10791,1987,13207.974,34.489803,1039.3776,8962.9277,2646.262,0
311,10791,1988,13786.876,35.489803,1064.2312,10132.459,3006.4353,13.318686
311,10791,1989,20733.742,53.489803,1620.1154,13793.649,4432.6958,22.754145
311,10791,1990,13918.864,25.286341,1967.46,9627.873,4874.7944,1.1917298
311,10836,1979,38305.301,24.240118,1045.2908,18274.383,3247.5469,0
311,10836,1980,35328.418,26.704185,1091.1981,23035.936,2836.2241,0
311,10836,1981,41624.336,27.698708,1131.7806,27944.012,2485.5657,0
311,10836,1982,44410.398,26.704185,1350.2129,34066.074,2722.0115,10.186583
311,10836,1983,31662.246,26.704185,646.99023,23206.244,3085.1333,5.9101958
311,10836,1984,23841.904,26.704185,634.09235,17984.939,3983.6826,20.627222
311,10836,1985,28258.189,27.698708,620.15118,19119.238,4254.4375,2.0699999
311,10836,1986,38513.254,28.693228,1088.61,29610.992,5437.9771,33.365631
311,10836,1987,33575.02,25.498003,2224.696,26472.52,5783.9277,0
311,10836,1988,26663.746,33.094635,1291.1074,23576.352,4777.3828,0
311,10836,1989,26589.609,26.132992,1237.6625,23480.242,3958.5942,0
311,10836,1990,30877.063,21.943247,1292.6261,26139.232,3291.2927,0
311,10836,1991,30107.477,22.064146,1073.1285,25746.375,2746.3381,0
311,10836,1992,25507.949,21.943247,1515.991,18910.061,2300.3057,0
311,10836,1993,26521.791,29.931309,1597.2137,20025.027,1934.3547,0
311,10836,1994,29809.75,32.344208,1711.5907,22049.469,1663.8857,.59477824
311,10836,1995,25785.34,36.464554,1675.515,18445.434,3034.7471,30.171734
311,10836,1996,25517.793,39.141502,1471.929,18058.76,3732.5791,.80753314
311,10917,1979,18654.436,15.425658,1054.3417,14093.6,1053.7301,0
311,10917,1980,19462.021,15.341134,1203.8644,17122.623,948.35706,0
311,10971,1979,28679.549,26.989998,664.92755,21562.078,4950.4731,1.479843
311,11097,1979,31929.332,25.498003,391.83517,16997.996,4742.2324,0
311,11097,1980,47894.074,11.934247,824.89618,33385.504,4342.8315,2.4880342
311,11097,1981,28675.289,20.5254,696.32922,19166.533,3999.4236,-.072438583
311,11097,1982,20966.342,33.185806,698.52466,17861.129,3596.0286,0
311,11097,1983,20310.727,15.383396,717.0506,14321.416,3247.1528,0
311,11097,1984,15709.409,14.386136,123.41733,14284.709,2941.4795,0
311,11097,1985,16696.434,14.346614,708.30237,12947.021,2672.502,0
311,11097,1986,20596.904,14.346614,877.51727,19100.393,2434.8286,0
311,11142,1981,22157.453,14.386136,660.9549,9886.5381,2304.9702,0
311,11142,1982,10688.502,16.638487,526.15082,8613.6768,2074.4731,0
311,11169,1979,49149.789,27.698708,1349.9843,23301.328,7786.5996,2.9174049
311,11169,1980,35429.883,25.851316,1354.1514,23894.961,6845.0972,0
311,11169,1981,37351.73,30.064146,899.72388,21899.316,6379.4976,8.5480061
311,11169,1982,27859.355,30.276974,1064.1857,17112.463,6249.354,7.7650948
311,11169,1983,26178.879,32.400791,1334.1593,16994.455,5777.248,.36519736
311,11169,1984,45598.953,35.489803,1980.21,32259.143,5075.4111,.48998198
311,11169,1985,31337.912,38.489803,1944.8347,24183.301,4457.1172,0
311,11169,1986,28602.426,32.489803,1793.7142,22847.709,4463.0508,10.496737
311,11169,1987,25682.059,34.489803,1089.2104,18345.393,4438.6436,3.1772442
311,11169,1988,22588.221,32.276974,1202.3781,16558.752,3981.9758,0
311,11169,1989,20460.236,34.300819,1922.1798,13752.987,3479.5496,.34131402
311,11169,1990,20879.752,33.306297,1611.8121,13744.712,3604.7397,10.516769
311,11169,1991,21473.561,27.698708,1234.2659,14086.864,4241.2588,13.406701
311,11169,1992,22887.658,27.698708,1293.0182,15638.837,5356.0142,23.23163
311,11169,1993,26359.271,22.551409,848.07489,15109.065,5415.5078,.971618
311,11169,1994,25331.186,21.768551,1585.5393,15779.401,4557.9248,0
311,11169,1995,22360.756,21.51992,1491.6067,11621.771,3815.2017,0
311,11169,1996,18677.219,19.779509,3109.9265,10629.414,3132.8784,-1.3418028
311,11196,1979,15122169,490.40054,337718.84,5545725.5,6083411,7343.6475
311,11223,1979,8115.9731,18.638487,222.1512,5250.4878,4184.1274,0
311,11223,1980,30033.277,21.638487,1354.5045,10633.216,3765.7146,0
311,11223,1981,38833.824,23.638487,1413.9188,17716.742,3795.437,7.9065495
311,11223,1982,16584.209,22.638487,1360.2509,12148.55,3890.7471,2.4897604
311,11223,1983,18537.734,25.851316,900.15173,11710.419,4624.3008,19.720657
311,11223,1984,25475.406,28.851316,1850.3392,19634.029,5027.146,0
311,11223,1985,37346.672,42.851318,2761.8315,27928.232,4831.2119,5.9699998
311,11223,1986,60954.773,43.064144,2275.4128,39076.516,5421.8765,15.798594
311,11223,1987,43902.617,35.311371,1424.7003,31823.381,7577.1953,38.051064
311,11223,1988,40567.852,40.57917,1583.5599,28781.117,10655.107,48.065277
311,11223,1989,40269.066,30.028124,1380.8248,28394.416,11460.801,2.1169574
311,11223,1990,39610.805,31.976299,1094.6455,28423.703,10306.863,0
311,11223,1991,14766.673,25.780491,851.04279,11084.184,9299.9932,2.2648993
311,11223,1992,8798.4668,18.338108,226.85028,6285.6592,10145.63,34.06142
311,11223,1993,29120.127,24.054398,1727.4368,19839.566,12024.651,28.379343
311,11223,1994,42256.793,27.562765,2156.8381,27105.414,13030.848,19.559624
311,11268,1979,51372.879,47.359695,2989.5288,24657.844,102471.22,297.99811
311,11268,1980,40157.461,49.778706,2797.8401,24080.215,105790.85,12.128024
311,11268,1981,50413.699,44.580158,2539.5493,26218.719,97536.695,35.893757
311,11268,1982,53335.625,55.974514,3763.0447,31258.172,89168.133,2.5883648
311,11268,1983,48406.945,60.1758,2725.6616,40799.699,79880.594,-4.7738409
311,11268,1984,45498.672,66.371613,1681.6838,35716.965,72904.406,25.123116
311,11268,1985,47256.805,93.001083,1660.9858,37548.91,66585.641,0
311,11268,1986,41336.668,57.969036,1503.0015,31446.699,59838.438,0
311,11268,1987,31543.143,55.974514,2423.0596,25060.465,54004.492,4.1065884
311,11268,1988,25910.764,51.915462,1787.641,19283.682,48804.75,1.1702305
311,11268,1989,25614.561,40.378876,1178.5977,21375.744,43952.77,0
311,11268,1990,28130.047,45.577419,1527.991,20082.725,40183.758,11.994796
311,11268,1991,21333.207,35.180325,1535.6051,17249.746,36563.168,0
311,11268,1992,17676.531,33.684433,975.21051,12540.933,32821.852,0
311,11268,1993,16593.617,24.926424,965.20099,11630.968,29478.855,0
311,11268,1994,16231.829,27.525696,1230.9978,9451.707,26489.154,0
311,11268,1995,18093.799,24.464861,1209.6024,10854.149,23813.277,0
311,11385,1979,50456.492,32.67131,2355.8604,33010.402,10333.447,20.63324
311,11385,1980,75945.633,31.425659,2410.7905,46666.086,10181.182,0
311,11385,1981,59731.031,31.425659,2446.9338,26633.373,9143.6738,0
311,11385,1982,50455.289,30.638487,2401.4939,26406.771,8291.0664,1.5037167
311,11385,1983,40483.992,25.355999,2682.1938,30694.268,7675.981,3.1224375
311,11385,1984,37530.922,35.064144,2876.7957,21906.615,7953.4443,17.614754
311,11385,1985,24590.449,35.064144,1633.0363,19108.201,7861.3232,.41999999
311,11385,1986,43674.91,29.851316,2854.2961,26432.082,7027.2607,0
311,11385,1987,28374.688,30.064146,2845.8594,17966.338,6323.6948,1.0167181
311,11385,1988,25673.295,27.851316,2033.1895,18433.982,6207.9932,10.012784
311,11385,1989,23040.41,26.638487,1576.3259,15043.263,5992.5459,0
311,11385,1990,22242.799,27.487043,1578.9318,12008.707,5457.9321,1.7806734
311,11385,1991,18763.094,25.709665,1218.0223,9823.1436,4966.458,0
311,11385,1992,17876.297,31.142561,1126.0012,8539.7236,4450.9282,0
311,11385,1993,19015.725,16.869883,1920.1665,11058.774,4118.8774,2.4938195
311,11385,1994,17307.572,14.632211,1576.552,10159.105,3804.3242,0
311,11385,1995,22613.748,11.648649,545.60461,11309.111,5287.127,35.502842
311,11385,1996,31856.133,17.330175,1539.8921,17722.598,6130.3066,2.6692519
311,11412,1979,50456.492,27.487043,2136.8716,33017.754,10752.576,0
311,11412,1980,25315.213,19.425659,832.39423,18490.889,9633.25,0
311,11412,1981,38187.941,19.425659,938.05389,17025.945,8634.6709,0
311,11412,1982,21683.455,16.425659,714.99316,11486.629,7743,0
311,11412,1983,27146.553,22.78871,1612.8337,12626.373,7053.106,2.081625
311,11412,1984,12814.964,17.638487,404.78528,9805.6904,6421.0796,0
311,11412,1985,22324.617,14.425658,821.88507,16649.385,5764.5313,0
311,11412,1986,14006.247,27.276974,1397.1979,6923.395,5176.5264,0
311,11412,1987,4288.8711,29.557285,963.53229,2758.9045,4649.6318,0
311,11412,1988,12486.689,21.064146,339.70007,9441.2529,4326.4844,2.9036343
311,11412,1989,16525.715,28.276974,644.65674,13733.822,4015.323,0
311,11412,1990,19283.482,15.425658,1710.7152,14180.294,3609.0591,0
311,11538,1979,273792.06,102.9015,11877.536,193199.39,263231.03,1172.1919
311,11538,1980,282779.13,105.24382,10385.749,197245.7,291366.16,5.6716347
311,11538,1981,445207.41,102.90972,10195.071,249640.52,265215.69,0
311,11646,1979,47075.188,17.445189,378.8399,18543.643,3296.5459,6.6381531
311,11646,1980,34044.27,28.199503,1341.9978,22811.387,3448.6572,5.8677974
311,11646,1981,39024.152,16.380657,1603.3147,24655.193,3777.0298,10.962042
311,11646,1982,26947.859,26.989998,1102.5509,20008.447,3722.9336,.98604375
311,11646,1983,23305.34,22.78871,738.84125,19576.453,3235.8354,0
311,11646,1984,26831.033,24.78323,843.2207,21222.768,3035.0347,4.8224545
311,11646,1985,41519.664,28.772272,1403.4678,33036.84,2844.4558,0
311,11646,1986,39787.215,26.565504,1254.6488,33843.934,2355.5471,-2.3429704
311,11646,1987,30283.264,26.565504,1058.8098,25462.375,1998,0
311,11646,1988,28202.941,25.638487,466.39105,23123.598,1733.5691,-.88538438
311,11646,1989,22970.316,24.570984,583.10522,17850.604,2021.3726,9.459569
311,11646,1990,25876.461,24.570984,548.42548,20267.605,2218.25,1.7774951
311,11646,1991,23219.869,21.579203,861.0636,17829.936,1997.9218,0
311,11646,1992,24525.109,21.329887,909.5827,16933.037,1737.8812,0
311,11646,1993,28828.652,22.077833,1806.6831,18328.979,1575.2511,1.1376028
311,11646,1994,29350.584,21.080574,1761.7607,17355.111,1472.6796,.81782007
311,11646,1995,27149.713,21.851316,723.05304,15810.969,1427.3933,1.8462987
311,11646,1996,26089.758,23.851316,655.40161,14734.349,2384.428,19.665394
311,11664,1979,28004.986,26.91585,959.95062,16372.345,2159.9844,7.5260587
311,11664,1980,27059.121,26.91585,907.52771,16329.077,2571.0269,5.6597195
311,11664,1981,26526.779,23.720625,688.104,15960.103,2887.938,7.3479052
311,11664,1982,7210.1968,17.330175,328.60712,5007.8218,2802.3816,.12325547
311,11664,1983,21017.859,23.851316,185.12599,13027.204,2434.533,0
311,11664,1984,21585.555,23.851316,86.392128,15398.427,2466.9856,6.5803175
311,11664,1985,20281,23.720625,387.73386,14628.416,2473.2544,1.85
311,11664,1986,24940.6,27.064146,251.89207,18763.494,2209.1094,0
311,11664,1987,22954.748,23.508961,1160.5178,16886.73,3063.3005,22.431345
311,11664,1988,22846.531,16.21283,472.48532,17518.213,3692.2966,.24136004
311,11664,1989,24495.65,21.638487,972.72919,15615.132,4057.894,14.586584
311,11664,1990,25777.389,25.638487,838.38306,16643.422,4104.916,0
311,11664,1991,16334.717,11.412342,491.3815,10993.083,3557.2104,0
311,11664,1992,30531.039,17.96283,221.81247,18805.066,3884.5496,15.416352
311,11664,1993,35061.895,20.675659,340.94989,21455.516,4085.7988,0
311,11664,1994,34851.34,27.888487,388.63644,22095.166,4621.4502,19.713768
311,11664,1995,36610.824,41.346218,308.54333,22834.299,5720.2271,14.60386
311,11664,1996,32895.383,23.21283,586.98254,19525.57,6273.8838,10.27493
311,11691,1979,33350.582,23.932287,443.24652,16409.063,13756.712,36.869232
311,11754,1979,20135.08,13.590545,756.20093,11991.403,1650.809,0
311,11754,1980,17134.695,16.425659,197.46773,14130.047,1622.0547,3.2103593
311,11754,1981,6643.9023,7.1612296,122.95071,5591.3423,1958.6434,7.1714196
311,11754,1982,19184.035,17.425659,365.59515,13352.116,1978.9702,0
311,11754,1983,20444.988,17.425659,332.13843,12152.266,1708.6787,0
311,11754,1984,17617.988,19.584682,478.93423,11705.313,1479.895,0
311,11754,1985,16612.27,17.541838,573.83466,12337.234,1554.1034,5.0599999
311,11754,1986,17983.414,18.536358,907.25812,12514.232,1661.553,2.6298537
311,11772,1979,197764.72,229.92125,30967.07,88050.898,124581.82,-112.10978
311,11781,1979,44338.754,48.489803,1882.6642,21494.492,15035.688,-5.6475568
311,11781,1980,41259.645,46.235065,850.04932,23265.025,13466.466,6.6012721
311,11781,1981,48017.832,42.256985,910.30859,26067.848,11053.336,-21.485416
311,11781,1982,39721.895,50.848137,953.2558,20880.984,9661.6533,7.7193341
311,11781,1983,41987.434,47.864574,870.16113,26938.09,9026.1201,3.0710161
311,11781,1984,48628.164,46.870056,609.50317,24679.846,8309.334,1.224955
311,11781,1985,29304,33.306297,600.17639,20998.41,7609.6055,1.6799999
311,11781,1986,32995.633,29.116554,1065.2196,23768.119,6915.2598,0
311,11781,1987,20773.006,20.794189,1415.489,16175.594,8655.7803,47.302666
311,11808,1979,18863.813,22.638487,215.49347,14389.428,3716.4568,0
311,11808,1980,28236.873,25.851316,993.03809,23127.465,8609.7441,104.72906
311,11808,1981,38448.285,32.064144,1554.8274,27880.232,13650.849,26.608614
311,11808,1982,33151.762,27.851316,1845.8652,22305.176,13198.222,.66557956
311,11808,1983,33373.734,34.489803,4114.1401,26654.633,11693.285,0
311,11808,1984,28412.713,29.687748,964.54382,23093.07,10352.502,0
311,11808,1985,22559,28.693228,799.98584,18354.879,9124.7197,-1.04
311,11808,1986,20618.914,26.630621,1172.4709,16154.022,8069.3999,0
311,11808,1987,18295.617,23.573725,2238.001,15297.844,1168.1105,-134.0117
311,11817,1979,22786.666,25.851316,313.51187,16128.288,5816.0615,0
311,11817,1980,30317.135,20.638487,1159.1326,19103.213,6218.1299,20.3426
311,11817,1981,34833.547,23.638487,869.05072,20171.873,6214.2417,0
311,11817,1982,19627.893,19.638487,775.02484,15987.133,5389.0742,0
311,11817,1983,19658.164,18.638487,687.9823,16183.316,4836.2842,2.8077767
311,11817,1984,19796.916,18.638487,641.85028,15872.592,4314.0811,0
311,11817,1985,21428.51,20.851316,567.4425,15969.245,3755.7539,0
311,11817,1986,22445.555,17.638487,1180.187,17663.729,3997.6255,13.538459
311,11817,1987,18488.994,17.638487,1377.231,13824.506,3959.3765,0
311,11817,1988,15650.831,19.638487,890.1745,11968.776,3389.4739,0
311,11817,1989,14361.925,19.638487,661.88104,10072.481,3383.6855,8.8940144
311,11817,1990,14758.362,16.380657,2054.5183,11282.94,3224.8359,0
311,11817,1991,12844.905,20.851316,1795.6615,10491.312,2741.6868,0
311,11817,1992,19465.197,24.064146,3247.5117,12992.935,3358.9136,19.20529
311,11817,1993,21798.666,24.406717,1607.1499,13895.973,3548.2573,0
311,11817,1994,22887.836,24.958406,2660.8562,15061.021,4378.9805,26.784035
311,11817,1995,20889.152,22.003696,2611.9395,13228.342,4627.499,0
311,11817,1996,17740.518,13.21283,2590.8997,8633.5342,3135.6768,-12.463125
311,11844,1979,14717.28,22.851316,284.07855,9925.8496,8428.8926,0
311,11844,1980,26046.287,27.064146,971.92975,16696.117,7550.0391,0
311,11844,1981,14276.996,28.064146,1735.0426,11082.798,6786.771,.38826805
311,11844,1982,21719.969,25.497189,1989.201,17377.594,6279.1606,3.426502
311,11844,1983,19570.842,25.851316,1930.1763,16033.189,5784.4512,0
311,11853,1979,37397.961,42.468647,1348.2867,21523.707,7326.3232,.46509352
311,11853,1980,39015.992,34.089157,1804.4443,26504.254,6614.0977,0
311,11889,1979,29536.541,25.709665,1270.9214,17459.805,3460.9395,0
311,11889,1980,34015.73,29.769531,1021.7432,21671.078,5110.25,36.938419
311,11889,1981,20157.545,15.211904,426.44424,12797.557,6218.9272,0
311,11889,1982,35446.496,33.877491,560.27429,24003.395,5638.6177,.4190686
311,11889,1983,24016.738,33.094635,797.16302,20785.789,5152.7212,.58431578
311,11889,1984,27617.605,30.893932,577.10455,20981.408,5262.6436,10.602777
311,11889,1985,25465,29.89941,509.46771,19534.197,5278.6563,3
311,11889,1986,27343.344,28.693228,829.65509,21316.096,4880.6523,.75687623
311,11889,1987,22046.244,27.698708,1457.5898,16256.093,5369.4443,18.174217
311,11889,1988,14443.857,31.888453,1106.1772,12565.072,5420.0801,0
